cliente_id,edad,ingreso_mensual,antiguedad_bancaria,departamento,banco_principal,app_preferida,tipo_operacion_frecuente,monto_promedio_transaccion,tiene_token_fisico,tiene_token_digital,score_riesgo,fecha_registro
1218,32,12027.12,6,Lima,BCP,Yape,Pago de Préstamos,62.27,1,0,0.0,2024-02-19 04:34:58
1219,29,48810.47,3,Piura,Scotiabank,Yape,Recarga de Celular,189.38,1,0,0.3,2024-03-30 04:34:58
1220,35,34144.51,9,Trujillo,BCP,QR,Pago de Préstamos,120.88,0,1,0.1,2024-02-15 04:34:58
1221,62,35670.45,0,Trujillo,BCP,Yape,Transferencia Interbancaria,110.44,0,1,0.25,2024-04-25 04:34:58
1222,18,18906.81,1,Trujillo,BBVA,Yape,Compras Online,487.61,1,1,0.1,2024-10-30 04:34:58
1223,43,9278.07,3,Lima,BBVA,Banca Móvil Propia,Pago de Tarjeta de Crédito,146.41,1,1,0.2,2024-12-03 04:34:58
1224,18,50000.0,0,Otros,BBVA,Plin,Transferencia Mismo Banco,903.3,0,0,0.0,2024-10-01 04:34:58
1225,29,21363.76,6,Lima,BBVA,Plin,Compras Online,302.53,0,0,0.0,2024-11-28 04:34:58
1226,48,15147.64,2,Lima,Scotiabank,Yape,Pago de Servicios,56.45,0,1,0.1,2024-05-30 04:34:58
1227,35,27130.15,1,Cusco,Scotiabank,Lukita,Pago de Servicios,1026.69,0,1,0.2,2024-01-25 04:34:58
1228,22,39480.43,0,Arequipa,Scotiabank,Banca Móvil Propia,Transferencia Mismo Banco,196.0,0,1,0.25,2024-05-23 04:34:58
1229,26,21774.06,6,Trujillo,BCP,Yape,Transferencia Interbancaria,964.63,1,0,0.35,2024-10-23 04:34:58
1230,43,41743.02,8,Lima,Scotiabank,Yape,Pago de Tarjeta de Crédito,113.74,0,0,0.0,2024-09-25 04:34:58
1231,26,37854.3,2,Lima,BCP,Tunki,Retiro sin Tarjeta,194.85,0,1,0.2,2024-11-14 04:34:58
1232,37,12859.13,4,Arequipa,BCP,Banca Móvil Propia,Retiro sin Tarjeta,228.63,0,0,0.3,2024-09-28 04:34:58
1233,35,15726.54,1,Lima,BanBif,Plin,Compras Online,125.45,1,1,0.0,2024-10-31 04:34:58
1234,27,35552.6,4,Lima,Scotiabank,Yape,Recarga de Celular,529.49,0,0,0.5,2024-05-20 04:34:58
1235,60,5674.25,0,Lima,BBVA,Plin,Pago de Tarjeta de Crédito,1025.14,1,1,0.35,2024-03-12 04:34:58
1236,42,20440.47,3,Lima,Scotiabank,Banca Móvil Propia,Compras Online,14.98,0,1,0.0,2024-10-23 04:34:58
1237,18,10770.7,5,Lima,Pichincha,Web Banking,Transferencia Mismo Banco,335.23,0,0,0.35,2024-03-25 04:34:58
1238,37,17356.51,12,Cusco,Interbank,Yape,Recarga de Celular,60.67,0,0,0.0,2024-09-20 04:34:58
1239,27,18969.54,2,Trujillo,Interbank,Plin,Pago de Servicios,11.1,1,0,0.0,2024-10-16 04:34:58
1240,45,18414.21,7,Lima,Scotiabank,Yape,Pago de Préstamos,248.89,0,1,0.0,2024-07-05 04:34:58
1241,25,16711.78,4,Piura,BCP,Yape,Pago de Préstamos,249.45,1,1,0.45,2024-10-15 04:34:58
1242,33,12726.33,13,Lima,BCP,Plin,Compras Online,292.99,0,1,0.15,2024-02-22 04:34:58
1243,41,50000.0,2,Arequipa,Scotiabank,Web Banking,Retiro sin Tarjeta,215.08,1,0,0.15,2024-03-03 04:34:58
1244,45,50000.0,1,Otros,BCP,Yape,Compras Online,356.03,0,0,0.15,2024-10-14 04:34:58
1245,20,12319.85,10,Lima,BCP,Banca Móvil Propia,Pago de Préstamos,81.2,0,1,0.0,2024-01-17 04:34:58
1246,30,48584.43,0,Lima,BCP,Yape,Pago de Tarjeta de Crédito,193.12,0,1,0.1,2024-08-18 04:34:58
1247,29,18038.57,0,Lima,BBVA,Lukita,Retiro sin Tarjeta,298.32,1,0,0.1,2024-04-11 04:34:58
1248,27,23496.19,0,Lima,Pichincha,Banca Móvil Propia,Pago de Préstamos,574.19,0,0,0.1,2024-08-26 04:34:58
1249,56,21340.52,9,Lima,Interbank,Yape,Recarga de Celular,155.07,0,1,0.0,2024-03-24 04:34:58
1250,39,15837.34,0,Lima,BBVA,QR,Transferencia Mismo Banco,119.85,0,1,0.0,2024-01-28 04:34:58
1251,19,36023.48,9,Lima,Pichincha,Yape,Recarga de Celular,140.44,0,1,0.1,2023-12-10 04:34:58
1252,46,23457.45,3,Arequipa,BanBif,Banca Móvil Propia,Pago de Tarjeta de Crédito,44.99,1,1,0.0,2024-02-20 04:34:58
1253,60,17356.53,0,Cusco,BBVA,QR,Pago de Servicios,320.42,1,1,0.0,2024-07-20 04:34:58
1254,47,11472.47,2,Arequipa,BanBif,Yape,Pago de Tarjeta de Crédito,34.56,0,1,0.1,2024-07-25 04:34:58
1255,18,14089.74,1,Lima,BBVA,Banca Móvil Propia,Transferencia Mismo Banco,219.41,0,1,0.6,2024-03-08 04:34:58
1256,29,9694.46,4,Lima,BCP,Lukita,Pago de Tarjeta de Crédito,161.51,1,1,0.0,2024-01-02 04:34:58
1257,50,22161.5,5,Otros,BCP,Web Banking,Pago de Servicios,31.47,0,0,0.25,2024-07-25 04:34:58
1258,26,12108.55,3,Lima,Interbank,Lukita,Transferencia Mismo Banco,33.32,1,1,0.0,2024-10-11 04:34:58
1259,40,19287.64,0,Piura,BBVA,Plin,Recarga de Celular,63.2,1,1,0.35,2024-07-21 04:34:58
1260,44,43697.71,5,Lima,Interbank,Banca Móvil Propia,Transferencia Interbancaria,105.22,0,0,0.0,2024-06-28 04:34:58
1261,23,40120.78,9,Piura,Interbank,Lukita,Recarga de Celular,652.28,0,1,0.0,2024-06-14 04:34:58
1262,34,21673.85,6,Lima,BCP,Banca Móvil Propia,Transferencia Mismo Banco,132.86,0,1,0.0,2024-03-06 04:34:58
1263,18,21087.96,8,Lima,BCP,QR,Pago de Tarjeta de Crédito,256.34,0,1,0.15,2024-09-15 04:34:58
1264,22,50000.0,1,Lima,BBVA,Yape,Pago de Servicios,526.69,0,1,0.0,2024-05-31 04:34:58
1265,31,28577.59,10,Trujillo,BCP,Yape,Recarga de Celular,434.05,1,1,0.45,2024-07-04 04:34:58
1266,20,18696.6,1,Lima,Interbank,Banca Móvil Propia,Transferencia Mismo Banco,147.37,1,1,0.35,2024-10-12 04:34:58
1267,54,10796.65,0,Cusco,BBVA,Web Banking,Pago de Servicios,73.29,0,1,0.0,2024-10-30 04:34:58
1268,18,26820.9,9,Lima,BBVA,Tunki,Pago de Préstamos,244.41,0,1,0.1,2024-07-23 04:34:58
1269,29,33344.96,14,Otros,BCP,Web Banking,Pago de Servicios,74.77,0,1,0.3,2024-01-15 04:34:58
1270,36,16061.4,5,Trujillo,Interbank,Web Banking,Pago de Servicios,911.24,1,1,0.0,2024-10-06 04:34:58
1271,52,25478.78,1,Lima,Scotiabank,Web Banking,Pago de Tarjeta de Crédito,353.47,1,1,0.2,2024-11-21 04:34:58
1272,18,18365.21,1,Cusco,Pichincha,Web Banking,Transferencia Mismo Banco,182.86,0,1,0.0,2024-05-11 04:34:58
1273,48,20090.13,3,Cusco,Scotiabank,QR,Pago de Servicios,247.81,0,0,0.15,2024-11-13 04:34:58
1274,35,6349.23,11,Lima,BBVA,Lukita,Pago de Servicios,177.38,1,1,0.0,2024-07-02 04:34:58
1275,23,19714.49,0,Lima,BCP,Banca Móvil Propia,Recarga de Celular,102.69,0,1,0.35,2024-08-08 04:34:58
1276,40,35763.56,8,Cusco,Interbank,Yape,Pago de Servicios,244.35,1,0,0.35,2024-06-30 04:34:58
1277,37,16063.4,1,Piura,BanBif,Yape,Pago de Préstamos,116.41,0,0,0.0,2024-03-11 04:34:58
1278,27,22612.61,8,Lima,BCP,Yape,Pago de Tarjeta de Crédito,1029.36,0,1,0.0,2024-04-15 04:34:58
1279,35,15093.58,12,Cusco,BCP,Yape,Transferencia Interbancaria,74.24,0,0,0.1,2024-07-03 04:34:58
1280,30,26376.29,2,Lima,BCP,Yape,Compras Online,246.85,0,0,0.3,2024-11-26 04:34:58
1281,36,19766.39,2,Cusco,Interbank,Web Banking,Transferencia Mismo Banco,67.85,0,1,0.15,2023-12-17 04:34:58
1282,42,13771.81,8,Lima,BBVA,Banca Móvil Propia,Pago de Servicios,67.14,0,0,0.5,2024-08-27 04:34:58
1283,54,42884.93,3,Lima,BCP,Yape,Pago de Préstamos,24.88,0,1,0.2,2024-08-25 04:34:58
1284,20,35047.73,5,Lima,Scotiabank,QR,Pago de Préstamos,223.96,1,1,0.4,2024-03-06 04:34:58
1285,60,16277.62,4,Lima,BBVA,Tunki,Compras Online,87.14,0,1,0.25,2024-03-10 04:34:58
1286,18,28251.28,0,Lima,BCP,Yape,Pago de Servicios,438.51,1,1,0.2,2024-03-15 04:34:58
1287,33,28816.57,9,Lima,BCP,QR,Retiro sin Tarjeta,224.37,0,1,0.1,2024-06-28 04:34:58
1288,42,30368.18,1,Lima,BCP,Yape,Compras Online,172.13,1,1,0.15,2024-02-26 04:34:58
1289,38,9441.52,13,Trujillo,BBVA,Banca Móvil Propia,Recarga de Celular,36.22,0,0,0.0,2024-04-12 04:34:58
1290,27,36435.66,1,Lima,BCP,Yape,Pago de Servicios,266.38,1,1,0.0,2024-03-07 04:34:58
1291,32,16566.71,6,Lima,BBVA,Banca Móvil Propia,Recarga de Celular,76.54,0,1,0.0,2024-04-30 04:34:58
1292,29,18418.04,1,Lima,Scotiabank,QR,Recarga de Celular,35.42,0,1,0.0,2024-07-13 04:34:58
1293,27,50000.0,1,Trujillo,Interbank,Yape,Transferencia Interbancaria,228.27,0,1,0.0,2024-05-29 04:34:58
1294,45,25615.08,1,Piura,BCP,Web Banking,Transferencia Mismo Banco,42.17,1,1,0.3,2024-03-31 04:34:58
1295,39,18157.5,6,Lima,BBVA,Yape,Transferencia Interbancaria,18.34,0,0,0.15,2024-04-17 04:34:58
1296,26,7312.59,4,Lima,Scotiabank,Banca Móvil Propia,Transferencia Mismo Banco,543.01,0,0,0.15,2024-07-17 04:34:58
1297,45,44129.42,10,Piura,BCP,QR,Retiro sin Tarjeta,84.71,0,1,0.15,2024-11-27 04:34:58
1298,38,11241.81,1,Otros,BCP,QR,Pago de Préstamos,25.93,1,1,0.0,2023-12-19 04:34:58
1299,44,13336.78,5,Lima,BBVA,Plin,Transferencia Interbancaria,56.68,1,0,0.0,2024-06-15 04:34:58
1300,42,18663.48,6,Piura,Interbank,Yape,Recarga de Celular,72.16,0,1,0.0,2024-07-18 04:34:58
1301,25,44721.33,0,Lima,BCP,Banca Móvil Propia,Compras Online,466.02,0,1,0.1,2024-05-15 04:34:58
1302,28,32422.89,2,Trujillo,Interbank,Yape,Compras Online,28.14,1,1,0.35,2024-11-20 04:34:58
1303,43,20354.99,3,Piura,Interbank,Tunki,Pago de Servicios,38.9,0,1,0.1,2024-05-24 04:34:58
1304,42,25697.42,2,Lima,BanBif,QR,Retiro sin Tarjeta,395.6,0,1,0.1,2024-09-13 04:34:58
1305,34,16314.46,1,Lima,BCP,Tunki,Transferencia Mismo Banco,94.66,0,1,0.0,2023-12-13 04:34:58
1306,36,23619.47,5,Cusco,Scotiabank,Yape,Transferencia Interbancaria,186.41,0,1,0.0,2024-11-05 04:34:58
1307,50,22849.13,1,Cusco,BCP,Plin,Retiro sin Tarjeta,90.84,1,0,0.1,2024-06-19 04:34:58
1308,27,35752.84,6,Lima,BBVA,QR,Pago de Tarjeta de Crédito,1119.42,0,1,0.3,2024-03-04 04:34:58
1309,41,35724.39,13,Arequipa,BBVA,Banca Móvil Propia,Transferencia Interbancaria,40.87,0,1,0.5,2024-01-25 04:34:58
1310,32,28197.5,4,Lima,BBVA,Banca Móvil Propia,Recarga de Celular,196.79,1,1,0.0,2024-08-16 04:34:58
1311,32,18376.47,4,Arequipa,Scotiabank,Plin,Pago de Tarjeta de Crédito,667.11,0,0,0.35,2024-07-03 04:34:58
1312,48,31917.55,0,Trujillo,BCP,Yape,Transferencia Interbancaria,102.0,0,1,0.15,2024-11-26 04:34:58
1313,44,21036.53,9,Lima,BBVA,Plin,Transferencia Mismo Banco,69.84,0,0,0.15,2023-12-29 04:34:58
1314,44,12823.6,1,Lima,BCP,Plin,Pago de Tarjeta de Crédito,319.61,1,0,0.0,2024-03-15 04:34:58
1315,50,18004.12,4,Trujillo,Interbank,Plin,Pago de Préstamos,405.07,1,1,0.1,2024-01-22 04:34:58
1316,35,22977.33,19,Lima,BCP,Plin,Pago de Tarjeta de Crédito,66.69,1,0,0.15,2024-03-16 04:34:58
1317,43,34721.28,4,Cusco,Scotiabank,Lukita,Transferencia Mismo Banco,640.47,0,1,0.0,2024-04-03 04:34:58
1318,31,20095.19,6,Lima,Scotiabank,Lukita,Pago de Servicios,156.21,1,1,0.15,2024-07-19 04:34:58
1319,38,12032.91,2,Arequipa,Scotiabank,Yape,Pago de Servicios,246.85,0,1,0.25,2024-09-30 04:34:58
1320,33,22660.32,0,Lima,BCP,Banca Móvil Propia,Compras Online,657.39,0,0,0.3,2024-02-15 04:34:58
1321,36,23312.1,7,Trujillo,Interbank,Banca Móvil Propia,Compras Online,320.15,0,1,0.2,2023-12-28 04:34:58
1322,42,24171.24,0,Lima,BCP,Yape,Transferencia Mismo Banco,148.38,0,0,0.0,2024-07-30 04:34:58
1323,25,34889.31,6,Piura,Scotiabank,Yape,Pago de Préstamos,75.82,0,1,0.35,2024-03-27 04:34:58
1324,60,36660.74,0,Lima,Interbank,Banca Móvil Propia,Transferencia Mismo Banco,2227.21,0,0,0.0,2023-12-18 04:34:58
1325,22,16364.91,9,Arequipa,BBVA,Plin,Transferencia Mismo Banco,67.42,1,1,0.0,2024-09-01 04:34:58
1326,20,16186.43,0,Cusco,Interbank,Yape,Retiro sin Tarjeta,204.0,0,1,0.2,2024-03-24 04:34:58
1327,48,13093.89,3,Trujillo,BCP,Yape,Pago de Tarjeta de Crédito,247.15,1,0,0.2,2024-07-19 04:34:58
1328,44,31238.54,4,Trujillo,BBVA,Plin,Pago de Préstamos,259.12,0,0,0.3,2024-01-30 04:34:58
1329,42,45451.91,3,Trujillo,BCP,Web Banking,Transferencia Interbancaria,1246.4,0,1,0.2,2024-05-30 04:34:58
1330,42,18815.93,2,Lima,Pichincha,Lukita,Retiro sin Tarjeta,155.64,0,1,0.35,2024-11-06 04:34:58
1331,34,19521.75,3,Lima,Scotiabank,Banca Móvil Propia,Pago de Préstamos,134.95,0,1,0.0,2024-01-23 04:34:58
1332,24,45861.96,1,Trujillo,Interbank,Web Banking,Recarga de Celular,700.84,1,1,0.15,2024-11-06 04:34:58
1333,35,28361.25,2,Lima,BanBif,Banca Móvil Propia,Pago de Servicios,129.56,0,1,0.15,2024-10-12 04:34:58
1334,26,27395.06,2,Lima,BCP,Banca Móvil Propia,Transferencia Interbancaria,356.39,0,0,0.2,2024-03-20 04:34:58
1335,46,12143.41,4,Otros,BanBif,Plin,Pago de Servicios,180.26,0,1,0.45,2024-07-23 04:34:58
1336,33,30926.36,1,Otros,BCP,Tunki,Pago de Préstamos,372.77,0,1,0.3,2024-02-21 04:34:58
1337,25,13841.57,22,Lima,Interbank,Yape,Recarga de Celular,306.57,0,0,0.15,2024-05-22 04:34:58
1338,31,12493.83,3,Lima,Interbank,Tunki,Transferencia Mismo Banco,99.18,1,1,0.0,2024-08-18 04:34:58
1339,39,18520.14,1,Lima,BCP,Yape,Pago de Servicios,23.48,0,1,0.15,2024-01-10 04:34:58
1340,28,16433.93,3,Lima,BBVA,Plin,Transferencia Mismo Banco,27.83,1,0,0.25,2023-12-31 04:34:58
1341,25,19716.28,10,Piura,BCP,Yape,Pago de Servicios,23.56,0,0,0.15,2024-11-17 04:34:58
1342,37,10716.17,0,Lima,Pichincha,Plin,Pago de Préstamos,135.48,1,0,0.0,2023-12-24 04:34:58
1343,37,35575.35,5,Cusco,BCP,Lukita,Recarga de Celular,14.12,0,1,0.35,2024-10-31 04:34:58
1344,28,38709.61,3,Lima,BBVA,Plin,Pago de Servicios,126.47,0,1,0.0,2024-08-16 04:34:58
1345,29,8319.26,0,Arequipa,Scotiabank,QR,Recarga de Celular,169.66,0,0,0.0,2024-06-18 04:34:58
1346,37,35926.44,8,Lima,BCP,Banca Móvil Propia,Pago de Préstamos,349.4,0,1,0.1,2023-12-26 04:34:58
1347,18,14687.26,2,Arequipa,BBVA,Banca Móvil Propia,Transferencia Interbancaria,245.77,0,1,0.2,2024-11-01 04:34:58
1348,18,33809.18,1,Trujillo,Interbank,Plin,Retiro sin Tarjeta,365.73,0,1,0.35,2024-09-04 04:34:58
1349,26,21285.4,8,Lima,BCP,QR,Recarga de Celular,224.51,0,0,0.35,2024-07-03 04:34:58
1350,32,22345.67,5,Arequipa,Scotiabank,Yape,Pago de Servicios,107.39,0,0,0.25,2024-02-08 04:34:58
1351,38,20079.43,11,Trujillo,BCP,Banca Móvil Propia,Transferencia Interbancaria,133.49,0,1,0.0,2024-04-08 04:34:58
1352,52,40378.98,4,Trujillo,BCP,Banca Móvil Propia,Pago de Préstamos,63.33,0,1,0.3,2024-03-24 04:34:58
1353,45,11851.46,6,Lima,BBVA,Plin,Recarga de Celular,186.44,0,1,0.0,2024-10-30 04:34:58
1354,33,29849.4,9,Cusco,BBVA,Plin,Pago de Servicios,30.44,1,1,0.1,2024-06-19 04:34:58
1355,34,38202.84,0,Trujillo,BanBif,Tunki,Pago de Tarjeta de Crédito,430.97,0,1,0.2,2024-09-29 04:34:58
1356,22,31513.46,7,Lima,Scotiabank,QR,Recarga de Celular,57.02,1,1,0.25,2024-11-08 04:34:58
1357,34,50000.0,4,Lima,BBVA,Lukita,Recarga de Celular,173.1,0,0,0.45,2024-04-05 04:34:58
1358,31,16907.74,0,Lima,BBVA,QR,Transferencia Mismo Banco,204.69,0,1,0.0,2024-01-28 04:34:58
1359,38,35548.47,3,Piura,BCP,Yape,Pago de Servicios,474.72,0,1,0.0,2024-05-15 04:34:58
1360,25,20888.51,0,Piura,BCP,Yape,Retiro sin Tarjeta,27.63,0,0,0.0,2024-01-21 04:34:58
1361,41,40810.84,6,Trujillo,BBVA,Yape,Recarga de Celular,107.18,0,1,0.2,2024-08-23 04:34:58
1362,53,21941.95,3,Lima,Scotiabank,Web Banking,Compras Online,257.2,0,0,0.0,2024-05-15 04:34:58
1363,33,18143.4,15,Arequipa,BCP,Yape,Transferencia Interbancaria,855.07,0,1,0.1,2024-12-03 04:34:58
1364,39,42320.89,1,Lima,BCP,Plin,Pago de Servicios,142.76,0,1,0.0,2024-07-07 04:34:58
1365,43,17226.76,4,Trujillo,BBVA,QR,Retiro sin Tarjeta,81.91,0,1,0.0,2024-10-05 04:34:58
1366,30,10868.64,1,Piura,BCP,Plin,Pago de Servicios,1126.63,1,0,0.0,2024-06-15 04:34:58
1367,37,17010.34,4,Lima,Interbank,Banca Móvil Propia,Pago de Tarjeta de Crédito,331.15,0,1,0.0,2024-07-05 04:34:58
1368,35,30016.92,6,Lima,BBVA,Plin,Retiro sin Tarjeta,586.18,1,1,0.25,2024-10-30 04:34:58
1369,36,44179.64,6,Otros,BBVA,Tunki,Compras Online,44.28,0,1,0.0,2024-02-13 04:34:58
1370,25,23285.0,8,Lima,BCP,QR,Retiro sin Tarjeta,249.92,1,1,0.2,2024-10-21 04:34:58
1371,35,42578.24,9,Lima,BanBif,Banca Móvil Propia,Recarga de Celular,50.23,0,1,0.2,2024-01-02 04:34:58
1372,40,11169.17,0,Trujillo,BCP,Yape,Transferencia Mismo Banco,40.24,1,1,0.0,2024-04-06 04:34:58
1373,52,17647.83,2,Arequipa,Scotiabank,Yape,Pago de Servicios,265.57,0,0,0.2,2024-02-01 04:34:58
1374,46,19066.96,5,Trujillo,BBVA,Plin,Compras Online,284.82,1,1,0.0,2024-08-18 04:34:58
1375,60,20800.25,3,Lima,Scotiabank,Banca Móvil Propia,Transferencia Interbancaria,91.65,0,0,0.2,2024-04-21 04:34:58
1376,25,22972.36,1,Piura,Interbank,Yape,Pago de Tarjeta de Crédito,621.44,0,1,0.15,2024-06-26 04:34:58
1377,45,31115.32,4,Cusco,BCP,Banca Móvil Propia,Compras Online,102.61,1,0,0.15,2023-12-17 04:34:58
1378,37,17634.22,2,Otros,Scotiabank,Banca Móvil Propia,Transferencia Interbancaria,113.3,0,1,0.15,2024-07-21 04:34:58
1379,61,23612.09,2,Lima,Interbank,QR,Transferencia Mismo Banco,143.16,1,1,0.0,2024-01-02 04:34:58
1380,25,21535.08,8,Lima,BCP,Yape,Transferencia Interbancaria,116.4,0,0,0.25,2024-12-04 04:34:58
1381,24,13864.06,2,Piura,BCP,Banca Móvil Propia,Pago de Servicios,532.33,1,0,0.0,2024-11-10 04:34:58
1382,27,20809.54,0,Cusco,Interbank,Banca Móvil Propia,Compras Online,52.37,0,1,0.15,2024-02-28 04:34:58
1383,18,20499.8,0,Arequipa,Interbank,Plin,Transferencia Interbancaria,69.8,1,1,0.0,2024-10-03 04:34:58
1384,28,20281.4,9,Arequipa,Interbank,Web Banking,Pago de Tarjeta de Crédito,45.09,0,0,0.15,2024-03-25 04:34:58
1385,25,22379.03,16,Lima,Interbank,Yape,Pago de Servicios,976.05,0,1,0.35,2024-02-23 04:34:58
1386,36,22875.84,5,Cusco,Interbank,Banca Móvil Propia,Retiro sin Tarjeta,107.28,0,0,0.0,2024-05-30 04:34:58
1387,39,17744.88,2,Lima,Scotiabank,Plin,Recarga de Celular,68.82,0,0,0.0,2024-02-14 04:34:58
1388,57,41620.89,13,Lima,BBVA,Banca Móvil Propia,Transferencia Mismo Banco,111.35,1,1,0.1,2024-02-09 04:34:58
1389,46,12274.26,5,Trujillo,BCP,Tunki,Transferencia Mismo Banco,346.91,1,0,0.2,2024-10-07 04:34:58
1390,28,15359.89,9,Lima,BanBif,Yape,Pago de Préstamos,288.23,0,1,0.0,2024-06-25 04:34:58
1391,24,50000.0,7,Piura,BCP,Banca Móvil Propia,Transferencia Interbancaria,83.5,0,0,0.1,2024-02-08 04:34:58
1392,40,13108.34,2,Trujillo,BBVA,Banca Móvil Propia,Pago de Servicios,99.53,0,1,0.0,2024-02-15 04:34:58
1393,19,11193.88,3,Otros,Interbank,QR,Pago de Tarjeta de Crédito,34.62,1,1,0.15,2024-11-13 04:34:58
1394,56,31800.53,1,Lima,BBVA,Yape,Recarga de Celular,170.5,1,1,0.45,2024-04-20 04:34:58
1395,49,7796.58,1,Arequipa,BCP,Yape,Pago de Tarjeta de Crédito,535.03,0,1,0.15,2024-01-08 04:34:58
1396,29,19581.94,7,Trujillo,BCP,Banca Móvil Propia,Transferencia Interbancaria,82.95,0,1,0.0,2024-06-23 04:34:58
1397,18,50000.0,11,Arequipa,Interbank,Yape,Pago de Tarjeta de Crédito,280.29,0,1,0.0,2024-03-04 04:34:58
1398,51,10173.4,6,Cusco,Pichincha,Banca Móvil Propia,Compras Online,82.92,0,1,0.0,2024-11-17 04:34:58
1399,33,8176.49,3,Lima,BBVA,Yape,Recarga de Celular,49.62,0,1,0.1,2023-12-13 04:34:58
1400,49,10408.83,0,Lima,BBVA,Plin,Pago de Servicios,293.03,0,0,0.0,2023-12-21 04:34:58
1401,18,34516.05,0,Piura,BCP,Lukita,Pago de Tarjeta de Crédito,1552.54,0,1,0.3,2024-05-02 04:34:58
1402,27,38653.34,2,Arequipa,BCP,Banca Móvil Propia,Transferencia Interbancaria,255.55,0,1,0.15,2024-11-21 04:34:58
1403,35,17046.59,3,Otros,BCP,Banca Móvil Propia,Compras Online,98.12,1,0,0.1,2024-04-14 04:34:58
1404,35,30995.78,4,Piura,BCP,QR,Compras Online,104.65,0,0,0.15,2024-04-19 04:34:58
1405,29,44140.26,0,Trujillo,BBVA,Banca Móvil Propia,Transferencia Interbancaria,1001.43,0,1,0.35,2024-02-05 04:34:58
1406,42,50000.0,22,Lima,BCP,Plin,Pago de Tarjeta de Crédito,201.74,0,1,0.2,2024-02-28 04:34:58
1407,22,19473.94,2,Cusco,BCP,Web Banking,Compras Online,69.0,1,1,0.15,2023-12-16 04:34:58
1408,33,6969.26,9,Trujillo,Interbank,Banca Móvil Propia,Pago de Préstamos,139.46,0,0,0.25,2024-11-30 04:34:58
1409,36,14611.45,3,Piura,Scotiabank,Banca Móvil Propia,Recarga de Celular,184.04,0,0,0.5,2024-09-26 04:34:58
1410,41,17793.67,0,Trujillo,BanBif,Tunki,Transferencia Interbancaria,237.27,1,1,0.0,2024-08-20 04:34:58
1411,43,19351.6,7,Lima,Interbank,Web Banking,Pago de Tarjeta de Crédito,673.2,0,0,0.15,2024-01-25 04:34:58
1412,21,20051.72,6,Lima,BCP,Yape,Recarga de Celular,531.6,0,0,0.0,2024-05-08 04:34:58
1413,18,38539.82,3,Trujillo,Interbank,Yape,Compras Online,180.95,0,1,0.2,2024-03-30 04:34:58
1414,50,41656.56,3,Lima,BCP,Yape,Pago de Tarjeta de Crédito,142.38,0,0,0.15,2024-05-28 04:34:58
1415,38,20214.66,0,Otros,Interbank,Yape,Pago de Tarjeta de Crédito,220.52,0,1,0.2,2023-12-29 04:34:58
1416,26,38148.53,5,Lima,Scotiabank,Plin,Pago de Servicios,80.78,0,0,0.0,2024-11-08 04:34:58
1417,53,26339.65,12,Lima,Interbank,QR,Recarga de Celular,395.44,0,1,0.0,2024-10-29 04:34:58
1418,36,22748.47,0,Lima,Pichincha,Banca Móvil Propia,Pago de Servicios,121.09,0,1,0.15,2024-01-20 04:34:58
1419,49,34657.59,1,Piura,Interbank,Yape,Pago de Servicios,242.48,0,1,0.0,2024-09-30 04:34:58
1420,35,22836.74,11,Lima,Interbank,QR,Retiro sin Tarjeta,823.24,0,1,0.35,2024-09-11 04:34:58
1421,59,50000.0,1,Lima,BCP,Plin,Recarga de Celular,257.96,0,1,0.2,2024-05-15 04:34:58
1422,56,10729.95,5,Trujillo,BanBif,Banca Móvil Propia,Transferencia Mismo Banco,186.92,0,0,0.2,2024-12-03 04:34:58
1423,32,17024.6,3,Lima,BCP,Yape,Pago de Préstamos,88.47,0,1,0.2,2024-05-11 04:34:58
1424,46,20676.24,4,Lima,BanBif,QR,Retiro sin Tarjeta,137.27,1,1,0.0,2024-01-23 04:34:58
1425,42,27439.16,2,Lima,BCP,Yape,Retiro sin Tarjeta,47.65,0,1,0.0,2024-08-03 04:34:58
1426,51,41522.06,1,Arequipa,BCP,Yape,Recarga de Celular,252.95,0,1,0.2,2024-04-16 04:34:58
1427,23,21759.39,0,Cusco,Scotiabank,Plin,Retiro sin Tarjeta,17.56,0,0,0.2,2024-02-14 04:34:58
1428,43,10817.12,6,Piura,BCP,Banca Móvil Propia,Retiro sin Tarjeta,390.88,0,1,0.15,2024-05-16 04:34:58
1429,47,33565.6,6,Cusco,Scotiabank,Banca Móvil Propia,Compras Online,308.49,0,1,0.35,2024-02-05 04:34:58
1430,18,32127.88,5,Otros,BCP,Yape,Pago de Préstamos,163.72,1,0,0.5,2024-05-24 04:34:58
1431,20,8342.1,5,Trujillo,Scotiabank,Yape,Transferencia Interbancaria,87.09,0,1,0.1,2024-10-08 04:34:58
1432,18,21984.61,1,Cusco,Interbank,Banca Móvil Propia,Pago de Préstamos,146.02,0,1,0.15,2024-08-27 04:34:58
1433,31,9946.03,0,Lima,Interbank,Banca Móvil Propia,Pago de Préstamos,25.18,0,0,0.25,2024-04-14 04:34:58
1434,43,15798.57,8,Arequipa,BBVA,Plin,Pago de Servicios,338.26,0,1,0.45,2024-11-13 04:34:58
1435,53,14024.98,3,Lima,BCP,Lukita,Transferencia Mismo Banco,125.99,1,1,0.2,2024-07-21 04:34:58
1436,35,33012.2,1,Lima,Scotiabank,Web Banking,Recarga de Celular,675.35,1,0,0.45,2024-01-03 04:34:58
